tract_id,month 1,ci integral,norm ci integral,month 2, , ,month 3, , ,month 4, , ,month 5, , ,month 6, , ,month 7, , ,month 8, , ,month 9, , ,month 10, , ,month 11, , ,month 12, , ,month 13, , ,month 14, , ,month 15, , ,month 16, , ,month 17, , ,month 18, , ,month 19, , ,month 20, , ,month 21, , ,month 22, , ,month 23, , ,month 24, , ,month 25, , ,month 26, , ,month 27, , ,month 28, , ,month 29, , ,month 30, , ,month 31, , ,month 32, , ,month 33, , ,month 34, , ,month 35, , ,month 36, , ,month 37, , ,month 38, , ,month 39, , 
22071013900, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.05796451065798969,0.002613547448432806, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,-0.006594457159568967,-0.0002973358437351925, ,-0.14509822885565282,-0.006542298062953454, ,-0.044565111671759694,-0.00200938526999876, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,-0.026701648021486113,-0.0012039439868175058
22071001739, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,-0.02586208214187663,-0.0011660890090468593, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.017085118967813173,0.0007703466927887232, ,0.0,0.0, ,0.0,0.0, ,0.02280025367469063,0.0010280349844874388, ,0.013956111140403404,0.000629263634713672, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,-0.014651722662755107,-0.0006606278901642123, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,-0.01381872073249002,-0.0006230688726779872, ,-0.021837952414366646,-0.0009846460215686816, ,-0.019446151316726112,-0.0008768026949376549, ,-0.0034376156890607024,-0.00015499780142798111, ,0.0,0.0
22071003400, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,-0.0585664193377351,-0.0026406867596472164, ,-0.0727614385923595,-0.003280722463084393, ,-0.12240248958529881,-0.005518975502528217, ,-0.06580883812729155,-0.0029672383846511964, ,-0.08026896478045864,-0.0036192274498463993, ,-0.050228182269446475,-0.0022647260559877647, ,-0.020570215763807354,-0.0009274853580740213, ,0.0,0.0, ,0.0,0.0, ,0.018902842197548564,0.0008523055647795996, ,0.15790658182858697,0.007119810714247175, ,0.24408281579951396,0.011005389559882098, ,0.25286692586901016,0.011401454120736287
22071002800, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,-0.01871638730680536,-0.0008438985464434145, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0
22071001744, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,-0.027305582635784642,-0.0012311746448926398, ,0.0058916483207940296,0.00026564707026906, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,-0.17459026613859907,-0.00787205721928828
22071001740, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.008412050699230678,0.0003792888681624942, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0010228093649664594,4.611719784565811e-05, ,0.0,0.0, ,0.0,0.0, ,0.12524380110618982,0.005647086693174555, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,-0.06660360646143482,-0.0030030734970021193, ,-0.3413797268205605,-0.015392385855595658, ,-0.5812915606536064,-0.026209711043810036, ,-0.7412899050785329,-0.0334238367230993, ,-0.8827008479285631,-0.03979987966162847, ,-0.9990638808978116,-0.045046543602312715, ,-0.8678378068476427,-0.03912972368770519, ,-0.739218798923543,-0.033330453131219344, ,-0.6886114853962462,-0.031048632519954083, ,-0.44494771399458277,-0.02006213714902226, ,-0.29435410362328907,-0.013272059191520722, ,-0.29808653576835087,-0.013440349899031945, ,-0.5203049715145445,-0.023459901848085458, ,-1.0235556607202194,-0.04615084738985118, ,-1.8713756226245395,-0.08437799143044375
22071002100, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0
22071003000, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,-0.01896219572773128,-0.0008549817413849676, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,-0.03019584131941455,-0.0013614928020229892, ,-0.06553137594273895,-0.002954727961010208, ,-0.03826761374039156,-0.0017254389472712098, ,-0.11458526594809051,-0.0051665066442745464, ,-0.06499476135520627,-0.0029305326789295415, ,-0.0676229685381236,-0.0030490352609214002, ,-0.11252672993602708,-0.0050736898244521595, ,-0.09730107412338712,-0.00438718400480273, ,-0.07605983590698884,-0.0034294430817476147, ,-0.04768816939075726,-0.0021502000451109763, ,-0.014933684457541174,-0.000673341195615314, ,0.0,0.0, ,0.0,0.0
22071001800, ,0.0,0.0, ,0.008110179199379841,0.0003656778589564501, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0
22071001724, ,0.0,0.0, ,0.02645533083987195,0.0011928378524914305, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0
22071004402, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,-0.005320997091626534,-0.00023991711849329734, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,-0.019086994595821527,-0.00086060876660371, ,-0.11972011471817659,-0.0053980305672544256, ,-0.1508579355033944,-0.0068019960478419295, ,-0.12006440818545047,-0.005413554330030842, ,-0.08423597529963339,-0.0037980950035029775, ,-0.02472458240139294,-0.0011148005652976262, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0
