tract_id,month 1,ci integral,norm ci integral,month 2, , ,month 3, , ,month 4, , ,month 5, , ,month 6, , ,month 7, , ,month 8, , ,month 9, , ,month 10, , ,month 11, , ,month 12, , ,month 13, , ,month 14, , ,month 15, , ,month 16, , ,month 17, , ,month 18, , ,month 19, , ,month 20, , ,month 21, , ,month 22, , ,month 23, , ,month 24, , ,month 25, , ,month 26, , ,month 27, , ,month 28, , ,month 29, , ,month 30, , ,month 31, , ,month 32, , ,month 33, , ,month 34, , ,month 35, , ,month 36, , ,month 37, , ,month 38, , ,month 39, , ,month 40, , 
6075047802, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,-0.010972182752217584,-0.0006569582957048057, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.00023716541603147068,1.4200254501290178e-05, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,-0.012923448015804834,-0.0007737900994564507, ,-0.01304744968414022,-0.0007812146863899579, ,-0.012206437112735877,-0.0007308591465622563, ,-0.009459975385222447,-0.0005664150376304185, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.006123468506938706,0.0003666420369554494, ,0.048727126604971666,0.002917531613527364, ,0.10314004323425094,0.006175499310599688, ,0.17079335836610307,0.010226234484402628
6075026001, ,0.0,0.0, ,-0.013779360652073969,-0.0008250377791108871, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,-0.01027185229226485,-0.0006150260825991023, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,-0.018709476380054102,-0.001120227943130592, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0
6075013102, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,-0.018316408259914346,-0.0010966930305125247, ,-0.06016405299534777,-0.0036023163860015774, ,-0.06498354318204827,-0.0038908828572974436, ,-0.05732840319621693,-0.0034325321506017284, ,-0.05078562829615857,-0.0030407841871754183, ,-0.0025685145590057246,-0.00015378954081277405, ,0.0,0.0, ,0.0,0.0, ,0.025500042381228605,0.0015268123728422612, ,0.06339310658741065,0.003795655632392854, ,0.058711362377557585,0.0035153366870663842, ,0.05624202052983035,0.0033674851019779416, ,0.02291232046800412,0.001371872793702792, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.06737801730316978,0.0040342517450789855
6075047901, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.015910752561983266,0.0009526546469879757, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.09594337012837717,0.005744599260432014, ,0.12891356672404952,0.0077186863362390225, ,0.0753670076473365,0.00451259170709294, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,-0.030106044528662612,-0.0018025962700963737, ,-0.03912319271194009,-0.002342497075285422, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,-0.1851322560574316,-0.011084774485267715
6075032902, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0429555162209338,0.0025719570449117134, ,0.059716685595818914,0.003575530309704318, ,0.06743836369084956,0.004037864978735164, ,0.08061039771744133,0.004826539139610445, ,0.09437742763366186,0.005650838617200659, ,0.10732312545028416,0.00642596092115597, ,0.07677443095496798,0.004596861030562777, ,0.036182574880724794,0.0021664278899335906, ,0.013098565120947453,0.0007842752178272692, ,0.0,0.0, ,0.02424178300848022,0.0014514742243860383, ,0.06411238668190511,0.0038387224528865214, ,0.06842802075923463,0.004097120592286356, ,0.09275693144589546,0.005553811577298687, ,0.09699917699374183,0.00580781558616476, ,0.09446016391729818,0.0056557924435375094, ,0.060195939257628006,0.0036042255726235176, ,0.007380062859181524,0.0004418804924828948, ,0.0,0.0
6075013000, ,0.0,0.0, ,-0.004997838152169032,-0.0002992450370910767, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0
6075023003, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.015503376793266688,0.0009282630654065089, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.011624652698687732,0.0006960248655671242, ,0.012994003273218757,0.000778014588121142, ,0.03517211955846167,0.0021059269831048494, ,0.039033427506514506,0.0023371223929909563, ,0.03399623260833479,0.002035520874845238, ,0.011439502298812187,0.000684939004722643, ,0.0,0.0, ,0.0,0.0, ,0.017848149210827724,0.001068656068881155, ,0.07190951548060154,0.004305574724914818, ,0.16555152232666887,0.009912380099309132
6075031301, ,0.0,0.0, ,-2.887364275139248e-05,-1.7288063424673136e-06, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,-0.005977313151533492,-0.00035789100032367863, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0
6075980300, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,-0.05046177877803304,-0.003021393731119665, ,-0.014586287861504399,-0.0008733524614522934, ,0.0,0.0, ,0.01094832260060441,0.0006555296716203335, ,0.009403450978061834,0.0005630306446584316, ,0.0,0.0, ,-0.015764414104873947,-0.0009438926471608056, ,0.0,0.0, ,-0.1422297918878026,-0.00851599392638398, ,-0.1391181335953161,-0.008329683711287126, ,-0.29895843014513324,-0.017900104764025735, ,-0.4113050390013815,-0.024626846229163852, ,-0.5224193910499598,-0.03127980644671257, ,-0.3499372193202064,-0.020952454438641008, ,-0.18454242658273934,-0.011049458507107219, ,-0.06903068158833903,-0.004133204846451413, ,-0.013919073768448698,-0.0008334030873539162, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0
6075015801, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,-0.022590979600627226,-0.001352632542848461, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0005375228609605376,3.218412512930803e-05, ,0.02027378776725608,0.0012138909239700357, ,0.004924706055314032,0.00029486626043412855, ,0.03549020884734111,0.002124972546036433, ,0.0723402864309386,0.004331367090551033, ,0.08468400845933044,0.005070446157092028, ,0.0807122328185329,0.004832636505646617, ,0.055871734055993105,0.0033453142380515735, ,0.00570049004774742,0.00034131624591227794, ,0.0,0.0, ,0.0,0.0
6075033201, ,0.0,0.0, ,-0.013108491002202571,-0.0007848695289301729, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.015291933926102286,0.0009156029458306489, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,-0.08642027312038036,-0.00517440482223414, ,-0.13136258120630429,-0.007865320822443993, ,-0.2471733603807899,-0.014799479123383577, ,-0.3303471789128072,-0.019779502816391355, ,-0.46554157599495083,-0.027874253213979572, ,-0.4585615206348974,-0.027456323128706512, ,-0.4009429525820639,-0.02400641738763686, ,-0.307172478277432,-0.018391920037585736, ,-0.23239247083654618,-0.013914474906512986, ,-0.19741012412019582,-0.011819910552498442, ,-0.17510872159815893,-0.010484616406970007, ,-0.16541426680575433,-0.009904161939337465, ,-0.16690495741636413,-0.009993416883871764, ,-0.17711091468221596,-0.010604497508650364, ,-0.19298748667649313,-0.011555105597718779
6075040100, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0026321983047563613,0.0001576025984346935, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0042376457513461085,0.0002537285965312951, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0
6075012100, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,-0.03552467492656919,-0.0021270361989285365, ,-0.07906888274175755,-0.004734241091528446, ,-0.1284619868731679,-0.0076916480398572145, ,-0.1647163001015679,-0.00986237125586126, ,-0.1812964372855917,-0.01085510523714376, ,-0.1716676892032531,-0.01027858495191012, ,-0.12929571009126894,-0.007741567130417612, ,-0.047646349648627795,-0.0028528202062065924
6075023300, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,-0.016028494839333718,-0.0009597044535403613, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,-0.027019830328266936,-0.0016178095173545702, ,-0.0026736794941085162,-0.00016008628031240305, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0
6075015900, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,-0.0034777121763944763,-0.00020822765314351, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,-0.05895376609894731,-0.0035298505845536014, ,-0.11591407873590764,-0.006940343351385007, ,-0.10567156896763175,-0.006327074149343473, ,-0.09432157490406212,-0.00564749444085244, ,-0.10405612951016419,-0.006230349880639719, ,-0.11667032747394768,-0.006985623665547772, ,-0.1125165056428229,-0.006736914017480197, ,-0.1398336441658259,-0.008372524831926123, ,-0.046212033544764775,-0.002766940679372667, ,-0.009550377773842711,-0.0005718278712020803, ,-0.0014788078280361105,-8.854346416944032e-05, ,-0.01065710813201104,-0.0006380932357449819, ,-0.038312903150266475,-0.002293981072454818, ,-0.08530649362774056,-0.005107717391501388, ,-0.15277472066903586,-0.009147370435223793, ,-0.24299387784434745,-0.01454923304326663
6075010500, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0011953203603249918,7.156968166444813e-05, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,-0.26963972801803093,-0.01614465053794614, ,-0.5148403062157324,-0.030826009534271438, ,-0.6362336770397097,-0.038094424926848024, ,-0.8699540494405269,-0.052088407800757096, ,-1.0472424185419609,-0.06270353037421429, ,-1.1589487273319241,-0.06939193393979444, ,-1.0488810363302017,-0.06280164244305098, ,-0.9211622286950328,-0.05515449218240733, ,-0.779887559436587,-0.04669568612364655, ,-0.714497313112526,-0.042780451958221236, ,-0.6590765563661763,-0.0394621399394578, ,-0.5897432743556031,-0.035310816924346615, ,-0.5554041181367683,-0.033254763534157926, ,-0.6494072343279186,-0.03888319029285345
6075016500, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.025940306585359646,0.001553173146057354, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.013512897262571488,0.0008090833115096346, ,0.02148662300393589,0.0012865093070259382, ,0.041714236218149126,0.0024976355344577374, ,0.08752267908257516,0.0052404112640200215, ,0.06944396074508452,0.0041579498927742115, ,0.028253336714250843,0.0016916655833149371, ,0.03326306658744399,0.0019916226359596575, ,0.07428735380879309,0.004447947546333105, ,0.11272270433644777,0.00674926014271339, ,0.14160064828846497,0.008478324019118636, ,0.15885751741625093,0.009511577254815957, ,0.206518312609967,0.012365262386525161, ,0.2016901625530499,0.012076177406405025, ,0.20657835772287114,0.012368857581385631, ,0.15949677223603698,0.009549852570349035, ,0.10710600260965142,0.006412960713762245, ,0.05998056648342853,0.003591330150274605, ,0.028699528919087114,0.0017183812949527844, ,0.023845644260346466,0.0014277554582377084, ,0.05600469561318111,0.0033532752973938302
6075020900, ,0.0,0.0, ,0.02871186958198968,0.001719120190854486, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,-0.04330155910820255,-0.0025926763266257277, ,-0.1342417993188154,-0.008037713706054633, ,-0.044442578049233905,-0.002660994716484424, ,-0.06614527192763098,-0.003960441244539494, ,-0.05236291052763686,-0.003135223795960464, ,-0.02884839570557629,-0.001727294678237365, ,-0.008760211182726851,-0.0005245167291307879, ,-6.599613836844043e-05,-3.951511888267296e-06, ,0.0,0.0
6075011300, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0036900874906488634,0.00022094360289144288, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,-0.0032893164966911748,-0.00019694748150847095, ,0.0,0.0, ,0.0,0.0, ,-0.017710703643844528,-0.0010604265299209866, ,0.0,0.0, ,-0.012966342431435796,-0.0007763583981099228, ,-0.042620893888190015,-0.002551921567706442, ,-0.07727841702994492,-0.004627037144135884, ,-0.08820068974904616,-0.0052810070818234064, ,-0.1148046923908802,-0.006873918959906464, ,-0.07645337878985142,-0.004577638065726115, ,-0.031700092917309464,-0.0018980397507898368, ,-0.02142337975645553,-0.00128272262419192, ,-0.002990944765049075,-0.00017908250525600482, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,-0.015321808521124997,-0.0009173916840857627, ,-0.054894379379550134,-0.003286795228932324, ,-0.09595162673245713,-0.005745093623738494, ,-0.13455700272768506,-0.008056586477222202, ,-0.16686970817794586,-0.009991306339404987
6075016700, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0307940043027759,0.0018437877896801671, ,0.010360067721238542,0.0006203079721904612, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0
6075016300, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.013530200529975334,0.0008101193428372625, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.07102030282537997,0.004252333210105429, ,0.06428602779310022,0.003849119196273973, ,0.0,0.0, ,0.026757684306919938,0.0016021135517204658, ,0.0,0.0, ,-0.04128276336911718,-0.002471801142710513, ,-0.14916651146202398,-0.0089313292860089, ,-0.18888162215978888,-0.011309267388840631, ,-0.17293356247103753,-0.010354378981535982, ,-0.2053854588213293,-0.012297432884312783, ,-0.16843673493536537,-0.010085131902752452, ,-0.1212159807598292,-0.007257794181022837, ,-0.01287409944670681,-0.0007708353590385921, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,-0.056661328866395855,-0.0033925911448124194, ,-0.1670343029606005,-0.010001161434816412, ,-0.25508453407954534,-0.015273159821885308, ,-0.2789484224990795,-0.016702007647247878, ,-0.21931453230185882,-0.013131434703382577
6075011100, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,-0.006554973272540621,-0.0003924783397039651, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,-0.01023772468211337,-0.0006129826955075901, ,-0.02820884267863455,-0.0016890015075820021, ,-0.06213131455969845,-0.0037201059665898316, ,-0.022768960875874877,-0.0013632891531050147, ,-0.02791399121252769,-0.0016713473068605937, ,-0.0357658598271724,-0.002141477119648527, ,-0.027103903669433382,-0.001622843399871315, ,-0.0018606015020714572,-0.0001114033205051766, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,-0.010659928886630698,-0.0006382621281330673
6075061000, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0
6075980900, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,-0.010752925502161448,-0.0006438302907698999, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.011205048836135045,0.0006709011281450463, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.009991814117345843,0.0005982588261395896, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,-0.021898652738829405,-0.0013111795443459134, ,-0.0975450782519407,-0.005840501366953178, ,-0.16441142611216497,-0.009844116957604843, ,-0.15937788480325765,-0.009542734197735013, ,-0.05105873110164616,-0.0030571361891149657, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0
6075022702, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.006703310848354543,0.00040136003655466703, ,0.0,0.0, ,0.0,0.0, ,-0.005396800088047493,-0.00032313284131059997, ,-0.021370754852170493,-0.0012795717135471133, ,0.0,0.0, ,-0.017662594967227774,-0.0010575460279358764, ,-0.028535173611282605,-0.001708540538072986, ,-0.07257583301352605,-0.004345470417569029, ,-0.1280248756659101,-0.0076654760520004205, ,-0.1603468698865309,-0.009600752078337842, ,-0.21295548298994615,-0.012750687290347316, ,-0.2471370562607509,-0.014797305417989992, ,-0.29717130664087216,-0.01779310093096106, ,-0.3634687720494554,-0.021762654744268476, ,-0.39683278318052495,-0.02376032142422909, ,-0.40562275831001965,-0.024286620266562295, ,-0.4348533707721095,-0.02603680013315457, ,-0.47949471681604017,-0.028709696062550367, ,-0.5356390798899097,-0.03207133393455778, ,-0.6048963463969215,-0.03621810552933678, ,-0.6888771961625184,-0.04124645013312103, ,-0.7891929415534875,-0.04725284490549106, ,-0.9074554048777261,-0.054333797538698096
6075013500, ,0.0,0.0, ,-0.008976970648046256,-0.0005374951794655984, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,9.839918835713446e-05,5.891641120247839e-06, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0
